id,complaint_percentile,unit,is_sup,pagerank
32035,90.7111,Narcotics Division,0,0.952793028
24505,74.1279,District 003,0,0.952793028
31169,72.3511,District 003,0,0.952793028
14086,94.2188,District 006,0,0.952793028
8463,86.1717,Bureau Of Internal Affairs,0,0.952793028
29408,85.5069,District 006,0,0.952793028
10387,80.2721,District 004,0,0.952793028
3724,92.7668,District 018,0,0.952793028
32257,87.9332,Narcotics Division,0,0.952793028
13209,97.0922,Gang Enforcement - Area South,0,0.952793028
4040,87.3104,District 003,0,0.952793028
3101,80.4631,District 005,0,0.952793028
190,77.0436,District 008,0,0.952793028
6146,72.16,District 020,0,0.952793028
16743,99.0447,District 004,0,0.952793028
30249,77.861,Alternate Response Section,0,0.952793028
22952,93.5654,District 007,0,0.952793028
28878,98.4639,Gang Enforcement - Area Central,0,0.952793028
19245,62.5463,District 005,0,0.952793028
27642,78.2431,District 005,0,0.952793028
30244,88.5446,District 019,0,0.952793028
30818,90.9671,District 004,0,0.952793028
19558,79.3206,District 004,0,0.952793028
1748,87.1423,District 008,0,0.952793028
18663,65.2325,District 003,0,0.952793028
31847,99.572,Narcotics Division,0,0.952793028
28773,93.7335,District 006,0,0.952793028
11374,40.0214,District 004,0,0.952793028
736,87.1423,District 005,0,0.952793028
20651,98.6626,District 003,0,0.952793028
2185,44.6372,District 006,0,0.952793028
31935,80.444,Narcotics Division,0,0.952793028
26035,75.4998,District 006,0,0.952793028
6561,95.8236,District 006,0,0.952793028
4440,73.2337,District 017,0,0.952793028
11246,94.941,District 004,0,0.952793028
4203,56.2607,Detective Area - North,0,0.952793028
30539,98.3254,District 004,0,0.952793028
11831,89.1598,District 005,0,0.952793028
4475,68.4116,Bureau Of Internal Affairs,0,0.952529846
10891,98.9794,District 006,0,0.952529846
13309,98.5786,District 006,0,0.952529846
31803,87.4594,Gang Enforcement Division,0,0.952529846
32155,71.2812,Narcotics Division,0,0.952529846
31565,95.3116,District 018,0,0.952529846
32067,95.965,Narcotics Division,0,0.952529846
16699,97.1342,Public Transportation Section,0,0.952529846
24028,73.0045,District 025,0,0.952529846
32135,91.2308,District 018,0,0.952529846
7771,97.7036,District 011,0,0.952529846
2157,75.0869,District 010,0,0.952529846
20099,95.236,Narcotics Division,0,0.95251392
5525,74.9878,Detective Area - Central,0,0.95251392
6358,89.438,District 003,0,0.95251392
22058,65.8177,District 014,0,0.95251392
24794,95.8657,Narcotics Division,0,0.95251392
31261,62.0513,Narcotics Division,0,0.95251392
28976,81.0405,Bureau Of Patrol,0,0.95251392
13305,37.1761,District 001,0,0.95251392
19102,58.1059,District 015,0,0.95251392
6098,59.4401,Bureau Of Internal Affairs,0,0.95251392
5530,56.902,District 009,0,0.95251392
30097,85.3043,Bureau Of Patrol,0,0.952247719
19131,87.4327,District 002,0,0.95221922
30817,91.9262,District 004,0,0.952204937
14721,99.49,District 004,0,0.952204937
32194,98.0742,Narcotics Division,0,0.952054162
5355,59.5201,Bureau Of Internal Affairs,0,0.952054162
8060,82.7672,Detective Area - South,0,0.952018347
26711,82.2207,Narcotics Division,0,0.951947322
27214,95.3454,District 006,0,0.951741688
8330,88.8808,Evidence And Recovered Property Section,0,0.951714331
26253,55.4698,Education And Training Division,0,0.951714331
16310,69.5197,Detective Area - North,0,0.951714331
32068,92.5758,Narcotics Division,0,0.951714331
11885,81.8698,Narcotics Division,0,0.951714331
12509,63.3487,District 002,0,0.951714331
32018,89.5992,Narcotics Division,0,0.951714331
9001,93.1069,Airport Law Enforcement Section - North,0,0.951714331
78,55.2101,District 004,0,0.951714331
23400,85.8316,Marine Operations Unit,0,0.951714331
20010,65.1181,Technology And Records Group,0,0.951714331
29015,82.0756,District 008,0,0.951714331
32094,77.1541,Narcotics Division,0,0.951714331
3557,39.8342,Narcotics Division,0,0.951714331
26439,28.0005,District 022,0,0.951714331
19422,75.4423,District 005,0,0.951714331
13776,86.758,District 005,0,0.951714331
31802,95.8618,Narcotics Division,0,0.951714331
22403,26.4415,Airport Law Enforcement Section - North,0,0.951714331
26174,56.8481,District 008,0,0.951714331
31827,90.8869,Narcotics Division,0,0.951714331
19560,51.431,Asset Forfeiture Investigation Section,0,0.951714331
31510,29.1037,Narcotics Division,0,0.951714331
11533,90.2492,District 006,0,0.951714331
31839,78.3921,Narcotics Division,0,0.951714331
5091,70.8385,Narcotics Division,0,0.951714331
18679,83.7759,District 004,0,0.951714331
1336,38.3554,Central Investigations Division,0,0.951714331
6228,56.6048,District 001,0,0.951714331
9646,80.3676,District 017,0,0.951714331
4149,84.6777,District 001,0,0.951714331
8252,90.7913,Detective Area - Central,0,0.951714331
29841,99.5275,District 005,0,0.951714331
28227,49.7918,Public Transportation Section,0,0.951714331
6574,23.4844,Narcotics Division,0,0.951714331
23766,56.8705,Youth Investigation Division,0,0.951714331
20464,82.968,Narcotics Division,0,0.951714331
12554,80.7611,Narcotics Division,0,0.951714331
17142,92.2892,Airport Law Enforcement Section - North,0,0.951714331
31897,82.0297,Narcotics Division,0,0.951714331
16680,96.4219,District 017,0,0.951714331
31862,83.5772,Narcotics Division,0,0.951714331
32008,78.4265,Narcotics Division,0,0.951714331
88,54.4846,Bureau Of Internal Affairs,0,0.951714331
22388,51.0325,Airport Law Enforcement Section - South,0,0.951714331
23959,64.9345,District 012,0,0.951714331
11105,60.8224,District 001,0,0.951714331
23508,75.3261,Narcotics Division,0,0.951714331
13832,34.772,District Reinstatement Unit,0,0.951714331
29909,38.9324,Marine Operations Unit,0,0.951659893
30453,97.3979,District 004,0,0.951654213
32352,94.8722,Narcotics Division,0,0.951654213
19639,97.5125,District 004,0,0.951654213
9254,93.5234,Detective Area - North,0,0.951219702
27021,84.8726,District 018,0,0.951177314
29772,97.864,District 008,0,0.951177314
8713,90.7531,Bureau Of Internal Affairs,0,0.951177314
11952,47.9555,Gang Investigation Division,0,0.951177314
21940,67.0391,Evidence And Recovered Property Section,0,0.951177314
8642,85.8851,District 007,0,0.951177314
26284,82.4004,District 005,0,0.951177314
25584,95.4852,District 007,0,0.951177314
27653,52.5165,Marine Operations Unit,0,0.951140294
11422,37.2855,District 009,0,0.951140294
9751,79.1945,District 009,0,0.951140294
4638,96.4541,District 009,0,0.951140294
24529,62.3689,District 018,0,0.951140294
16439,88.5704,Detective Area - Central,0,0.951140294
21352,58.817,Traffic Section,0,0.951140294
18092,96.8133,Gang Enforcement - Area South,0,0.951140294
24250,51.2946,District 009,0,0.951140294
11387,57.1224,District 022,0,0.951140294
4286,98.5971,District 009,0,0.951140294
4111,66.0999,District 009,0,0.951140294
24597,90.031,District 012,0,0.951140294
23389,66.0999,District 012,0,0.951140294
23159,41.4466,District 008,0,0.951140294
18914,40.6748,District 022,0,0.951140294
11695,66.4514,District 002,0,0.951140294
32376,80.3294,Gang Investigation Division,0,0.951140294
22531,85.9353,District 008,0,0.951140294
26520,83.5772,District 009,0,0.951140294
6968,82.8283,Detective Area - Central,0,0.951140294
417,79.0085,Asset Forfeiture Investigation Section,0,0.951140294
9275,50.384,Airport Law Enforcement Section - North,0,0.951140294
9617,62.7488,District 009,0,0.951140294
2843,50.4133,Traffic Section,0,0.951140294
5168,87.8059,District 022,0,0.951140294
16188,82.9241,Police Documents Section,0,0.951014373
4264,80.6503,Detective Area - South,0,0.951014373
5180,79.0861,District 003,0,0.951014373
14750,83.0995,District 018,0,0.951014373
16747,40.4721,Public Transportation Section,0,0.951014373
27349,51.4165,Airport Law Enforcement Section - South,0,0.951014373
24068,89.7877,Bureau Of Internal Affairs,0,0.950966475
5318,64.3918,Forensic Services Division,0,0.950920801
14726,36.3574,Vice & Asset Forfeiture Division,0,0.950920801
13938,38.3554,Public Transportation Section,0,0.950920801
14622,32.2939,Marine Operations Unit,0,0.950920801
11559,38.8923,District 001,0,0.950920801
7953,77.3036,District 003,0,0.950920801
1628,65.6834,Detective Area - South,0,0.950920801
13540,72.0182,District 018,0,0.950920801
17980,55.2961,Major Accident Investigation Unit,0,0.950920801
13643,91.3519,District 002,0,0.950920801
27528,61.4289,Bureau Of Organized Crime,0,0.950920801
26909,79.3894,District 022,0,0.950920801
13568,37.553,District 012,0,0.950920801
6902,49.1813,District 006,0,0.950920801
19358,81.1929,Field Services Section,0,0.950920801
4953,45.703,District 002,0,0.950920801
2008,87.08,Narcotics Division,0,0.950920801
90,84.5024,Public Transportation Section,0,0.950920801
1436,92.6522,District 005,0,0.950920801
30804,83.8065,District 005,0,0.950920801
8882,78.0635,Public Transportation Section,0,0.950920801
5768,37.2881,Executive Officers Unit,0,0.950920801
13053,71.35,Detective Area - Central,0,0.950920801
1040,36.7812,Bureau Of Internal Affairs,0,0.950920801
23362,81.7202,Bureau Of Patrol,0,0.950919305
9018,39.475,District 003,0,0.950886394
27108,82.7786,District 011,0,0.950770298
21133,82.003,District 009,0,0.950770298
3007,49.8055,District 008,0,0.950770298
28575,75.503,District 008,0,0.950770298
8993,90.073,District 009,0,0.950770298
4789,90.4283,District 008,0,0.950770298
26077,78.7207,District 008,0,0.950770298
6114,79.6531,District 004,0,0.950770298
30409,89.3661,District 009,0,0.950770298
14598,85.973,District 009,0,0.950770298
16117,64.5161,District 008,0,0.950770298
25873,64.5333,District 008,0,0.950770298
18431,58.809,Arson Section,0,0.950770298
31904,77.2764,Gang Investigation Division,0,0.950770298
20067,52.6919,District 007,0,0.950770298
6620,87.2836,District 009,0,0.950770298
19948,85.3043,Airport Law Enforcement Section - South,0,0.950770298
20268,54.4725,Detached Services - Miscellaneous Detail,0,0.950770298
21764,57.2299,District 018,0,0.950628579
19525,32.7807,District 005,0,0.950514584
23253,93.6533,District 022,0,0.950514584
12096,39.3165,District 007,0,0.950514584
15963,49.148,District 005,0,0.950514584
658,76.0851,District 003,0,0.950514584
27680,38.9324,Detective Area - Central,0,0.950514584
13831,29.8689,District 005,0,0.950514584
17643,78.3716,Public Transportation Section,0,0.950514584
22809,91.981,District 005,0,0.950514584
27163,61.0438,District 005,0,0.950514584
406,75.6448,District 002,0,0.950514584
11499,45.069,Human Resources Division,0,0.950514584
20114,92.2413,District 002,0,0.950514584
3535,48.7391,District 005,0,0.950514584
6464,29.8481,District 002,0,0.950514584
17682,66.7916,District 005,0,0.950514584
10802,40.1419,District 009,0,0.950514584
19598,68.4116,Public Transportation Section,0,0.950514584
7703,94.2833,District 008,0,0.950514584
6736,95.1779,Narcotics Division,0,0.950514584
25353,29.1429,District 002,0,0.950514584
24161,59.6806,District 002,0,0.950514584
5563,82.3214,District 005,0,0.950514584
14519,43.1679,District 022,0,0.950514584
11824,63.3029,District 002,0,0.950514584
13049,92.1745,Detective Area - South,0,0.950514584
14282,87.1423,Transit Security Unit,0,0.950514584
28263,60.2169,District 005,0,0.950514584
19130,75.213,District 002,0,0.950514584
5061,79.1529,District 007,0,0.950514584
11383,87.5167,District 024,0,0.950514584
26881,45.6116,District 002,0,0.950514584
31927,92.0561,Gang Investigation Division,0,0.950514584
1901,99.1976,District 006,0,0.950514584
9016,76.4396,District 005,0,0.950514584
23913,86.1717,District 003,0,0.950514584
3697,85.8046,District 005,0,0.950514584
2865,72.555,District 018,0,0.950514584
8992,79.8517,District 006,0,0.950514584
17997,47.8012,District 005,0,0.950514584
13830,66.6081,District 001,0,0.950514584
243,76.707,Major Accident Investigation Unit,0,0.950514584
32275,96.5993,Gang Investigation Division,0,0.950514584
13852,97.4055,District 005,0,0.950514584
833,92.4497,District 007,0,0.950514584
32071,96.7216,Intelligence Section,0,0.950514584
4850,69.9051,District 005,0,0.950514584
16842,89.3516,District 002,0,0.950514584
14605,70.9913,District 002,0,0.950514584
901,39.1235,Detective Area - South,0,0.950514584
6906,67.919,District 003,0,0.950514584
30653,54.3094,District 018,0,0.950514584
11349,67.2691,Public Transportation Section,0,0.950514584
1844,79.504,Public Transportation Section,0,0.950514584
35,20.0347,District 006,0,0.950514584
19979,68.76,District 005,0,0.950514584
8092,31.0297,District 002,0,0.950514584
4157,63.3567,Public Transportation Section,0,0.950514584
15760,97.2425,Public Transportation Section,0,0.950514584
11823,53.0969,District 002,0,0.950514584
25381,88.1586,Detective Area - South,0,0.950497872
4671,87.1232,Gang Enforcement - Area Central,0,0.9503614
2068,87.3562,Gang Enforcement - Area Central,0,0.9503614
12730,71.9652,General Support Division,0,0.950248199
15653,83.8171,Public Transportation Section,0,0.950248199
9459,89.3508,District 007,0,0.950248199
24766,76.1019,Bureau Of Organized Crime,0,0.950248199
25359,47.3724,District 007,0,0.950248199
22648,59.5201,Juvenile Intervention Support Center (Jisc),0,0.950248199
183,84.4675,District 004,0,0.950066429
4794,91.1047,District 022,0,0.950066429
31380,87.4135,District 019,0,0.950066429
15229,77.7387,Detached Services - Goverment Security,0,0.950066429
29539,83.4397,District 003,0,0.950066429
9430,82.3698,District 004,0,0.950066429
22824,89.8628,District 004,0,0.950066429
12340,44.1672,Information Services Division,0,0.950066429
17611,91.4019,District 008,0,0.94989368
22270,61.8624,District 012,0,0.94989368
1797,79.9434,Gang Enforcement - Area Central,0,0.94989368
5491,93.3935,District 007,0,0.94989368
21455,89.9851,District 005,0,0.94989368
451,92.6713,District 005,0,0.94989368
23171,75.1748,District 008,0,0.94989368
7242,93.5004,District 008,0,0.94989368
11898,88.0364,District 005,0,0.94989368
17343,60.0971,District 012,0,0.94989368
2020,68.0486,Mounted Unit,0,0.94989368
30171,68.3849,District 002,0,0.94989368
22543,83.6384,District 005,0,0.94989368
8028,51.9583,District 024,0,0.94989368
16906,58.4192,District 011,0,0.94989368
32259,96.4388,Intelligence Section,0,0.94989368
20177,93.8023,District 005,0,0.94989368
16167,67.2073,District 011,0,0.94989368
18259,56.6505,District 003,0,0.94989368
3549,98.2423,District 005,0,0.94989368
17546,64.2686,Canine Unit,0,0.94989368
30511,69.0726,District 011,0,0.94989368
17830,96.9737,District 008,0,0.94989368
9551,86.8175,District 020,0,0.94989368
8093,83.8791,District 011,0,0.94989368
19150,98.4066,District 022,0,0.94989368
27022,96.2821,District 005,0,0.94989368
13189,87.4327,District 022,0,0.94989368
31344,86.0762,Detective Area - North,0,0.94989368
8169,96.9623,District 005,0,0.94989368
31298,83.8791,District 005,0,0.94989368
12104,86.6761,District 008,0,0.94989368
156,90.3099,District 016,0,0.94989368
650,99.8586,District 003,0,0.94989368
31809,84.051,Vice & Asset Forfeiture Division,0,0.94989368
1148,93.8099,District 003,0,0.94989368
17507,92.4497,District 008,0,0.94989368
23431,67.2003,District 005,0,0.94989368
31752,39.0738,District 012,0,0.94989368
12000,89.5304,District 005,0,0.94989368
29564,83.4703,District 016,0,0.94989368
8540,69.0929,Juvenile Intervention Support Center (Jisc),0,0.94989368
16618,68.8205,District 003,0,0.94989368
32073,77.8725,Vice & Asset Forfeiture Division,0,0.949875786
1211,82.0286,District 006,0,0.94974557
16335,80.3905,Public Transportation Section,0,0.949720473
31945,96.0911,Narcotics Division,0,0.949720473
32366,99.5415,Gang Investigation Division,0,0.949720473
32079,94.0392,District 009,0,0.949596679
26831,87.1766,District 007,0,0.949489839
23033,74.6198,Legal Affairs Section,0,0.949489839
1351,27.9969,District 006,0,0.949489839
7046,58.9034,District 001,0,0.949489839
20543,96.1575,Narcotics Division,0,0.949489839
17825,81.8234,District 005,0,0.949489839
8287,94.2648,Detective Area - South,0,0.949489839
12011,79.3206,Canine Unit,0,0.949489839
10117,74.296,District 002,0,0.949489839
4137,88.8808,District 022,0,0.949489839
30784,95.7663,District 007,0,0.949489839
31742,51.7086,Narcotics Division,0,0.949489839
87,25.0135,Office Of The First Deputy Superintendent,0,0.949489839
4800,67.2003,District 007,0,0.949489839
26124,88.4987,District 022,0,0.949489839
28463,42.9172,District 005,0,0.949489839
16477,86.1714,Detective Area - North,0,0.949489839
31588,77.2725,Narcotics Division,0,0.949489839
16173,75.1557,District 006,0,0.949242941
19855,86.8175,District 007,0,0.949242941
26685,78.671,Detective Area - South,0,0.949242941
5756,90.8684,District 007,0,0.948994095
17181,74.2228,District 009,0,0.948994095
23166,76.1675,District 018,0,0.948717947
21891,66.7814,District 002,0,0.948693698
26441,77.4904,District 018,0,0.948514672
9246,28.0005,Detective Area - North,0,0.948514672
11133,80.2071,Canine Unit,0,0.948514672
2849,77.8266,District 022,0,0.948514672
30081,61.5452,District 004,0,0.948514672
20073,86.0265,District 004,0,0.948514672
2981,79.7486,District 022,0,0.948514672
12961,97.7227,District 006,0,0.948508992
8115,43.7967,Public Transportation Section,0,0.948508992
30860,94.2952,District 006,0,0.948508992
14017,78.7398,Detective Area - South,0,0.948508992
17134,78.4953,District 006,0,0.948508992
22582,87.8683,District 022,0,0.948508992
25120,58.6871,District 006,0,0.948508992
18828,94.7079,District 006,0,0.948508992
2788,70.9755,District 001,0,0.948508992
26025,97.8335,District 019,0,0.948508992
26583,94.0774,District 006,0,0.948508992
13054,88.5441,Central Investigations Division,0,0.948508992
30992,87.7078,District 006,0,0.948508992
792,78.052,District 025,0,0.948508992
13373,45.1679,District 003,0,0.948508992
30226,98.9798,District 006,0,0.948508992
14847,60.8673,District 004,0,0.948508992
16022,97.1877,District 010,0,0.948508992
8089,70.5934,District 006,0,0.948508992
13940,87.7078,District 006,0,0.948508992
31054,56.9371,District 001,0,0.948508992
23079,64.8542,District 004,0,0.948508992
8366,78.2431,District 006,0,0.948508992
12342,91.8154,District 022,0,0.948508992
14046,89.9927,District 009,0,0.948508992
20254,87.3366,Narcotics Division,0,0.948508992
6397,95.3307,Gang Enforcement - Area South,0,0.948508992
4665,96.9126,District 006,0,0.948508992
30526,90.3401,District 003,0,0.948508992
11817,50.9624,District 007,0,0.948508992
242,93.7947,District 006,0,0.948508992
6602,45.1798,Education And Training Division,0,0.948508992
25100,53.8955,District 004,0,0.948508992
23108,38.1166,District 003,0,0.948508992
9895,66.1648,District 019,0,0.948461822
7835,56.2225,District 018,0,0.948461822
1680,80.374,District 018,0,0.948461822
1948,94.3817,District 025,0,0.948461822
22802,29.6632,District 025,0,0.948461822
7656,73.6082,District 025,0,0.948461822
31942,75.213,Gang Investigation Division,0,0.948461822
19976,51.1597,District 019,0,0.948461822
10832,64.983,District 020,0,0.948461822
32057,69.8751,Narcotics Division,0,0.948461822
22413,55.2902,District 019,0,0.948461822
498,84.479,Airport Law Enforcement Section - North,0,0.948461822
31473,80.9484,District 017,0,0.948461822
19212,81.3472,Airport Law Enforcement Section - North,0,0.948461822
28875,71.7209,District 016,0,0.948461822
9768,68.5835,Detective Area - Central,0,0.948461822
15747,94.6469,District 025,0,0.948461822
9674,80.3905,District 011,0,0.948461822
12376,41.0494,District 019,0,0.948461822
13194,42.8284,District 017,0,0.948461822
27063,74.4832,Forensic Services Division,0,0.948461822
23763,64.5103,Detective Area - North,0,0.948461822
19878,68.4116,District 014,0,0.948461822
25620,65.7407,District 016,0,0.948461822
821,49.9323,Airport Law Enforcement Section - North,0,0.948461822
3321,57.3629,District 016,0,0.948461822
15713,68.8205,District 020,0,0.948461822
13517,75.6103,District 025,0,0.948461822
32282,64.5791,Detached Services - Goverment Security,0,0.948461822
29923,69.279,District 019,0,0.948461822
29763,50.9189,District 020,0,0.948461822
27170,94.5856,Airport Law Enforcement Section - North,0,0.948461822
14243,79.8708,District 019,0,0.948461822
26270,71.6748,District 024,0,0.948461822
23088,68.84,District 019,0,0.948461822
26555,54.2318,District 024,0,0.948461822
26371,31.1651,District 017,0,0.948461822
5547,28.9863,Asset Forfeiture Investigation Section,0,0.948461822
29881,68.0838,District 017,0,0.948461822
18743,65.1141,District 019,0,0.948461822
195,23.7383,Detective Area - North,0,0.948461822
18295,98.9607,District 009,0,0.948461822
18869,78.7742,Detective Area - Central,0,0.948461822
14633,56.8296,District 025,0,0.948461822
29384,91.3798,District 011,0,0.948461822
14602,76.8064,District 024,0,0.948461822
24488,77.4884,District 019,0,0.948461822
22167,42.1535,District 025,0,0.948461822
18368,62.1422,Detective Area - North,0,0.948461822
22793,63.8486,Detective Area - North,0,0.948461822
4087,76.9478,District 024,0,0.948461822
20023,42.1535,Executive Officers Unit,0,0.948461822
28847,75.0268,District 018,0,0.948461822
28633,22.6892,District 024,0,0.948461822
25149,85.6847,Vice & Asset Forfeiture Division,0,0.948461822
29253,0,District 014,0,0.948461822
18084,55.4048,District 020,0,0.948461822
22458,78.2698,District 017,0,0.948461822
14839,82.3125,District 015,0,0.948461822
9648,82.6449,District 016,0,0.948461822
27719,97.3962,District 012,0,0.948461822
6207,71.2659,Detective Area - North,0,0.948461822
10946,80.5319,District 024,0,0.948461822
15426,79.5728,District 014,0,0.948461822
17772,56.9916,District 014,0,0.948256493
24659,54.6051,District 019,0,0.948256493
19419,82.5859,District 015,0,0.948256493
2013,95.8924,District 005,0,0.948256493
28262,87.4718,District 005,0,0.948256493
2553,44.1572,District 020,0,0.948256493
615,74.7355,District 018,0,0.948256493
11110,33.0704,District 024,0,0.948256493
13064,61.2446,Bureau Of Patrol,0,0.948256493
15830,98.2533,District 010,0,0.948256493
20367,48.4487,District 011,0,0.948256493
9386,81.3737,District 020,0,0.948256493
8511,68.9914,District 015,0,0.948256493
7321,67.4597,District 016,0,0.948256493
26121,76.8808,Detective Area - South,0,0.948256493
19326,28.7516,Major Accident Investigation Unit,0,0.948256493
17851,92.8612,District 014,0,0.948256493
28277,97.5007,District 002,0,0.948256493
11502,32.8439,Airport Law Enforcement Section - North,0,0.948256493
22770,90.5302,District 011,0,0.948256493
30148,49.8376,District 005,0,0.948256493
6363,59.5201,District 003,0,0.948256493
30293,60.6696,Juvenile Intervention Support Center (Jisc),0,0.948256493
23265,99.637,District 022,0,0.948256493
11269,63.1607,District 020,0,0.948256493
4880,66.4514,Public Transportation Section,0,0.948256493
22085,68.4343,District 002,0,0.948256493
19278,90.5161,District 005,0,0.948256493
9327,29.7544,District 012,0,0.948256493
22972,67.7815,District 002,0,0.948256493
16702,44.0878,District 018,0,0.948256493
26331,54.0725,District 001,0,0.948256493
1655,68.3575,District 024,0,0.948256493
5927,77.5854,Major Accident Investigation Unit,0,0.948256493
16875,75.5557,District 004,0,0.948256493
32022,81.9113,Narcotics Division,0,0.948256493
3476,72.6716,District 007,0,0.948256493
21440,64.0786,District 014,0,0.948256493
597,96.567,District Reinstatement Unit,0,0.948256493
13954,61.0583,Airport Law Enforcement Section - North,0,0.948256493
15741,23.5816,Narcotics Division,0,0.948256493
26308,79.0904,Oemc - Detail Section,0,0.948256493
15596,30.7233,Detached Services - Goverment Security,0,0.948256493
10698,89.5495,District 001,0,0.948256493
30021,80.9803,District 010,0,0.948256493
28368,37.4486,District 009,0,0.948256493
22785,68.2948,District 008,0,0.948256493
7802,23.0539,District 008,0,0.948256493
26052,79.5864,Central Detention Unit,0,0.948256493
3719,47.4711,District 015,0,0.948256493
14349,29.0901,Public Transportation Section,0,0.948256493
17891,18.9562,Bureau Of Internal Affairs,0,0.948256493
4372,54.6363,Youth Investigation Division,0,0.948256493
29043,78.1666,Detective Area - Central,0,0.948256493
17399,74.5079,Narcotics Division,0,0.948256493
25985,44.9213,Detective Area - Central,0,0.948256493
6400,87.0422,District 001,0,0.948256493
5928,18.6762,Arson Section,0,0.948256493
25766,42.4766,District 019,0,0.948256493
7536,62.2096,District 004,0,0.948256493
20197,38.298,District 014,0,0.948256493
18268,58.7368,Public Transportation Section,0,0.948256493
19097,42.4766,District 016,0,0.948256493
9079,89.5145,District 024,0,0.948256493
28330,40.6414,Narcotics Division,0,0.948256493
7289,53.8155,District 005,0,0.948256493
30395,60.8361,District 024,0,0.948256493
2242,59.8346,Juvenile Intervention Support Center (Jisc),0,0.948256493
15818,54.7291,District 025,0,0.948256493
24331,44.9579,Detached Services - Miscellaneous Detail,0,0.948256493
22333,65.3502,District 015,0,0.948256493
14732,88.7871,District 003,0,0.948256493
14353,70.3068,Detective Area - North,0,0.948256493
20688,48.4238,District 022,0,0.948256493
16746,65.0057,District 014,0,0.948256493
20235,32.2352,District 014,0,0.948256493
12441,63.9483,District 006,0,0.948256493
14106,87.6275,District 001,0,0.948256493
9217,29.258,District 012,0,0.948256493
10597,42.6216,District 015,0,0.948256493
2084,85.0564,District 011,0,0.948256493
6824,58.074,District 015,0,0.948256493
23322,45.0126,Bureau Of Patrol,0,0.948256493
9005,45.8217,District 022,0,0.948256493
21728,16.2754,District 004,0,0.948256493
927,80.5871,Special Functions Support Unit,0,0.948256493
15424,89.5603,District 008,0,0.948256493
9305,32.4523,Detective Area - Central,0,0.948256493
28335,97.484,Alternate Response Section,0,0.948256493
8045,49.1517,District 018,0,0.948256493
15083,78.4619,District 008,0,0.948256493
24217,71.5832,Public Transportation Section,0,0.948256493
31906,98.1774,Narcotics Division,0,0.948256493
3994,22.5354,Detective Area - South,0,0.948256493
23083,43.0077,District 019,0,0.948256493
8771,48.8266,Vice & Asset Forfeiture Division,0,0.948256493
20439,89.5877,District 022,0,0.948256493
2316,38.3554,Airport Law Enforcement Section - North,0,0.948256493
28233,27.2996,Detective Area - Central,0,0.948256493
29782,30.2102,Field Services Section,0,0.948256493
20230,51.2173,Airport Law Enforcement Section - South,0,0.948256493
29775,53.8759,District 002,0,0.948256493
5069,91.7917,District 001,0,0.948256493
16824,52.8486,District 022,0,0.948256493
22307,87.5026,District 003,0,0.948256493
235,41.0618,Detective Area - South,0,0.948256493
23076,55.846,District 019,0,0.948256493
10442,89.4821,District 009,0,0.948256493
18210,31.9087,District 011,0,0.948256493
12588,74.7927,Public Transportation Section,0,0.948256493
17522,86.0306,District 003,0,0.948256493
13813,30.3422,District 001,0,0.948256493
16629,51.8099,Narcotics Division,0,0.948256493
82,54.3054,District 017,0,0.948256493
27895,75.6841,District 005,0,0.948256493
16339,34.9817,District 018,0,0.948256493
533,87.7995,Gang Enforcement Division,0,0.948192953
16710,97.5851,Detective Area - Central,0,0.948192953
8394,97.3176,District 005,0,0.948192953
18599,94.0927,District 022,0,0.948192953
21118,98.292,District 001,0,0.948192953
5439,97.4323,District 008,0,0.948192953
9809,85.2509,District 008,0,0.948192953
22828,98.8308,Gang Enforcement - Area South,0,0.948192953
15813,90.2979,Detective Area - South,0,0.948192953
26358,83.0461,District 008,0,0.948192953
19325,76.2562,District 009,0,0.948192953
31363,95.9306,District 018,0,0.948127332
20171,74.9583,District 004,0,0.947966473
1149,91.376,Public Transportation Section,0,0.947739992
26851,86.9252,District 005,0,0.947739992
31975,80.402,Gang Investigation Division,0,0.947739992
4000,81.3267,District 004,0,0.947739992
27001,97.0807,District 003,0,0.947739992
15472,77.4216,District 018,0,0.947739992
15739,70.8265,District 011,0,0.947728493
14058,92.6675,District 019,0,0.947728493
7043,93.9628,District 011,0,0.947728493
14066,77.1694,District 008,0,0.947728493
11646,86.3551,District 006,0,0.947728493
21999,67.3952,District 024,0,0.947728493
32190,96.8629,Narcotics Division,0,0.947728493
13250,90.1991,District 008,0,0.947728493
10182,87.5549,District 003,0,0.947728493
26181,90.2564,District 008,0,0.947728493
12310,39.7147,District 011,0,0.947728493
628,98.0897,District 011,0,0.947728493
19435,64.8963,District 003,0,0.947728493
31946,90.1379,Narcotics Division,0,0.947728493
16299,64.1855,District 002,0,0.947728493
29134,81.7088,District 011,0,0.947728493
14885,48.2633,District 012,0,0.947728493
19994,97.4934,Detective Area - South,0,0.94770734
7047,54.2318,District 004,0,0.94770734
23011,93.3552,Alternate Response Section,0,0.947666075
12484,62.7756,District 018,0,0.947480859
14034,70.543,District 012,0,0.947480859
30666,76.6282,Public Transportation Section,0,0.947480859
18360,51.1117,District 012,0,0.947480859
23068,90.4283,District 010,0,0.947377039
143,74.9761,District 005,0,0.947377039
28594,77.54,District 005,0,0.947377039
9573,90.3061,District 011,0,0.947377039
2821,49.039,District 004,0,0.947377039
12272,53.2192,Detective Area - South,0,0.947377039
31951,95.1932,District 009,0,0.947377039
18911,86.3551,District 011,0,0.947377039
